tool		CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975
run set		t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/5_taskwise/2_run_with_artifacts/2_onlyequals/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-fpi/s2if.yml	true	unknown	6.691561109	3.482341765993624	170.786816	33	34	38
array-fpi/s2iff.yml	false	unknown	7.106134724	3.7679122279951116	178.032640	33	34	38
array-fpi/s2lif.yml	true	unknown	7.20450033	3.762766093990649	177.696768	38	39	44
array-fpi/s2liff.yml	false	unknown	6.825621781	3.554680674991687	173.535232	38	39	44
array-fpi/s32if.yml	true	unknown	8.963293022	4.654426716006128	178.733056	43	44	50
array-fpi/s32iff.yml	false	unknown	6.794099692	3.5742428920057137	187.658240	43	44	50
array-fpi/s3if.yml	true	unknown	6.669040108	3.4482156119920546	177.311744	33	34	38
array-fpi/s3iff.yml	false	unknown	7.10393089	3.745279156995821	175.697920	33	34	38
array-fpi/s3lif.yml	true	unknown	6.99448746	3.6673551830026554	179.748864	38	39	44
array-fpi/s3liff.yml	false	unknown	7.069520298	3.691004298001644	177.971200	38	39	44
array-fpi/s42if.yml	true	unknown	8.032742695	4.171379784005694	179.494912	43	44	50
array-fpi/s42iff.yml	false	unknown	7.441176692	3.8586845889949473	179.236864	43	44	50
array-fpi/s4if.yml	true	unknown	6.779682632	3.5643243259983137	177.655808	33	34	38
array-fpi/s4iff.yml	false	unknown	6.539758989	3.4244887870008824	177.090560	33	34	38
array-fpi/s4lif.yml	true	unknown	6.739260006	3.5177599210001063	179.101696	38	39	44
array-fpi/s4liff.yml	false	unknown	7.603540255	4.009353239001939	175.419392	38	39	44
array-fpi/s52if.yml	true	unknown	7.221279321	3.7420096960122464	181.596160	43	44	50
array-fpi/s52iff.yml	false	unknown	6.552271773	3.4227242969936924	176.422912	43	44	50
array-fpi/s5if.yml	true	unknown	7.22103369	3.7712929109984543	178.499584	33	34	38
array-fpi/s5iff.yml	false	unknown	6.949721017	3.6143289239989826	183.472128	33	34	38
array-fpi/s5lif.yml	true	unknown	7.847988924	4.081933781999396	179.863552	38	39	44
array-fpi/s5liff.yml	false	unknown	7.517317788	3.896216346998699	176.402432	38	39	44
array-fpi/sina1.yml	true	unknown	6.7998348	3.552666520990897	181.403648	33	34	38
