tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
run set		r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/4_reproducibility/5_900s_itlimit_max_safetyzone/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-fpi/s2iff.yml	false	unknown	5.053312352	2.667952506999427	142.278656	33	34	38
array-fpi/s2lif.yml	true	unknown	6.163663846	3.275880712999424	132.530176	38	39	44
array-fpi/s2liff.yml	false	unknown	5.114483306	2.7177346170010424	134.557696	38	39	44
array-fpi/s32if.yml	true	unknown	5.057078517	2.6682913479999115	141.864960	43	44	50
array-fpi/s32iff.yml	false	unknown	5.105311709	2.6647588150008232	141.512704	43	44	50
array-fpi/s3if.yml	true	unknown	5.330227393	2.8101363349996973	137.138176	33	34	38
array-fpi/s3iff.yml	false	unknown	5.388994268	2.856745664999835	135.966720	33	34	38
array-fpi/s3lif.yml	true	unknown	5.17209147	2.721672835999925	144.633856	38	39	44
array-fpi/s3liff.yml	false	unknown	6.761631508	3.507837565000955	140.922880	38	39	44
array-fpi/s42if.yml	true	unknown	5.621145858	2.9473551609989954	140.537856	43	44	50
array-fpi/s42iff.yml	false	unknown	5.311722388	2.7602753620012663	140.320768	43	44	50
array-fpi/s4if.yml	true	unknown	4.99191279	2.633706135000466	131.768320	33	34	38
array-fpi/s4iff.yml	false	unknown	5.291338407	2.78575642999931	132.726784	33	34	38
array-fpi/s4lif.yml	true	unknown	5.498906024	2.8719493850003346	146.153472	38	39	44
array-fpi/s4liff.yml	false	unknown	4.95905784	2.642818164000346	136.130560	38	39	44
array-fpi/s52if.yml	true	unknown	5.07403125	2.6831251959993097	138.850304	43	44	50
array-fpi/s52iff.yml	false	unknown	5.552138948	2.90107676200023	141.090816	43	44	50
array-fpi/s5if.yml	true	unknown	5.044920778	2.6447549249987787	118.247424	33	34	38
array-fpi/s5iff.yml	false	unknown	6.580157012	3.4139666729988676	138.678272	33	34	38
array-fpi/s5lif.yml	true	unknown	6.196323253	3.246437892999893	141.283328	38	39	44
array-fpi/s5liff.yml	false	unknown	5.503864757	2.9234812100003182	132.472832	38	39	44
array-fpi/sina1.yml	true	unknown	5.315775058	2.8036683190002805	131.903488	33	34	38
array-fpi/sina1f.yml	false	unknown	6.446332585	3.3622097469997243	141.172736	33	34	38
array-fpi/sina2.yml	true	unknown	5.357230267	2.831958205000774	139.235328	38	39	44
array-fpi/sina2f.yml	false	unknown	4.929961564	2.6221599179989425	137.076736	38	39	44
array-fpi/sina3.yml	true	unknown	5.235778261	2.737815041000431	139.481088	43	44	50
array-fpi/sina3f.yml	false	unknown	5.385510179	2.831067368000731	131.903488	43	44	50
array-fpi/sina4.yml	true	unknown	5.309594648	2.778782906001652	138.928128	43	44	50
array-fpi/sina4f.yml	false	unknown	5.346531722	2.814782040000864	143.974400	43	44	50
array-fpi/sina5.yml	true	unknown	5.385360769	2.8267069820012694	137.859072	48	49	56
array-fpi/sina5f.yml	false	unknown	5.966030078	3.1233492529991054	143.863808	48	49	56
array-fpi/sqm-if.yml	true	unknown	5.301851875	2.8030781249999563	138.686464	43	44	50
array-fpi/sqm-iff.yml	false	unknown	4.885791793	2.5484326210007566	143.024128	43	44	50
array-fpi/sqm.yml	true	unknown	5.694059005	2.988112811000974	137.584640	33	34	38
array-fpi/sqmf.yml	false	false(unreach-call)	5.62137732	2.960179390000121	143.020032	33	31	35
array-fpi/ss1.yml	true	unknown	5.422116741	2.854933598999196	142.675968	38	39	44
array-fpi/ss1f.yml	false	unknown	5.196535564	2.734939227000723	139.407360	38	39	44
array-fpi/ss2.yml	true	unknown	6.214168556	3.253761760999623	141.590528	53	54	62
array-fpi/ss2f.yml	false	unknown	6.317297114	3.294161110001369	137.158656	53	54	62
array-fpi/ss3.yml	true	unknown	5.234276831	2.7643384169987257	140.185600	43	44	50
array-fpi/ss3f.yml	false	unknown	5.581570183	2.9399364799992327	142.946304	43	44	50
array-fpi/ss4.yml	true	unknown	6.554676335	3.4593880680004077	151.613440	38	39	44
array-fpi/ss4f.yml	false	unknown	6.351777689	3.3035964049995528	144.125952	38	39	44
array-fpi/ssina.yml	true	unknown	5.356934398	2.8119587229994067	144.101376	48	49	56
array-fpi/ssinaf.yml	false	unknown	5.564239648	2.9428202960007184	143.142912	48	49	56
bitvector/byte_add_1-1.yml	true	unknown	38.408140911	24.187864747000276	862.580736	19601	21586	23781
bitvector/byte_add_2-2.yml	true	unknown	34.832688254	22.083219750000353	1108.107264	19613	20363	22507
bitvector/gcd_1.yml	true	unknown	5.249252471	2.7796526299989637	136.589312	27	28	33
